provice, city-kabupaten, city, jneoke, jnereguler
Jawa Timur,Probolinggo,"Besuk, Probolinggo",18850,27000
Jawa Timur,Probolinggo,"Dringu, Probolinggo",18850,27000
Jawa Timur,Probolinggo,"Gading, Probolinggo",18850,27000
Jawa Timur,Probolinggo,"Gending, Probolinggo",18850,27000
Jawa Timur,Probolinggo,"Kotaanyar, Probolinggo",18850,27000
Jawa Timur,Probolinggo,"Kraksaan, Probolinggo",18850,27000
Jawa Timur,Probolinggo,"Krejengan, Probolinggo",18850,27000
Jawa Timur,Probolinggo,"Krucil, Probolinggo",18850,27000
Jawa Timur,Probolinggo,"Kuripan, Probolinggo",18850,27000
Jawa Timur,Probolinggo,"Leces, Probolinggo",18850,27000
Jawa Timur,Probolinggo,"Lumbang, Probolinggo",18850,27000
Jawa Timur,Probolinggo,"Maron, Probolinggo",18850,27000
Jawa Timur,Probolinggo,"Paiton, Probolinggo",18850,27000
Jawa Timur,Probolinggo,"Pajarakan, Probolinggo",18850,27000
Jawa Timur,Probolinggo,"Pakuniran, Probolinggo",18850,27000
Jawa Timur,Probolinggo,"Sukapura, Probolinggo",18850,27000
Jawa Timur,Probolinggo,"Sumber, Probolinggo",18850,27000
Jawa Timur,Probolinggo,"Sumberasih, Probolinggo",18850,27000
Jawa Timur,Probolinggo,"Tegalsiwalan, Probolinggo",18850,27000
Jawa Timur,Probolinggo,"Tiris, Probolinggo",18850,27000
Jawa Timur,Probolinggo,"Tongas, Probolinggo",18850,27000
Jawa Timur,Probolinggo,"Wonomerto, Probolinggo",18850,27000
Jawa Timur,Probolinggo,Probolinggo,18850,27000
Jawa Timur,Probolinggo,Probolinggo,9500,12500
Jawa Timur,Sampang,"Banyuates, Sampang",22750,27000
Jawa Timur,Sampang,"Camplong, Sampang",22750,27000
Jawa Timur,Sampang,"Jrengik, Sampang",22750,27000
Jawa Timur,Sampang,"Kedungdung, Sampang",22750,27000
Jawa Timur,Sampang,"Ketapang, Sampang",22750,27000
Jawa Timur,Sampang,"Omben, Sampang",22750,27000
Jawa Timur,Sampang,"Robatal, Sampang",22750,27000
Jawa Timur,Sampang,"Sokobanah, Sampang",22750,27000
Jawa Timur,Sampang,"Sreseh, Sampang",22750,27000
Jawa Timur,Sampang,"Tambelangan, Sampang",22750,27000
Jawa Timur,Sampang,"Torjun, Sampang",22750,27000
Jawa Timur,Sampang,Sampang,22750,27000
Jawa Timur,Sidoarjo,"Balongbendo, Sidoarjo",5850,27000
Jawa Timur,Sidoarjo,"Buduran, Sidoarjo",5850,27000
Jawa Timur,Sidoarjo,"Candi, Sidoarjo",5850,27000
Jawa Timur,Sidoarjo,"Gedangan, Sidoarjo",5850,27000
Jawa Timur,Sidoarjo,"Jabon, Sidoarjo",5850,27000
Jawa Timur,Sidoarjo,"Krembung, Sidoarjo",5850,27000
Jawa Timur,Sidoarjo,"Krian, Sidoarjo",5850,27000
Jawa Timur,Sidoarjo,"Porong, Sidoarjo",5850,27000
Jawa Timur,Sidoarjo,"Prambon, Sidoarjo",5850,27000
Jawa Timur,Sidoarjo,"Sedati, Sidoarjo",5850,27000
Jawa Timur,Sidoarjo,"Sukodono, Sidoarjo",5850,27000
Jawa Timur,Sidoarjo,"Taman, Sidoarjo",5850,27000
Jawa Timur,Sidoarjo,"Tanggulangin, Sidoarjo",5850,27000
Jawa Timur,Sidoarjo,"Tarik, Sidoarjo",5850,27000
Jawa Timur,Sidoarjo,"Tulangan, Sidoarjo",5850,27000
Jawa Timur,Sidoarjo,"Waru, Sidoarjo",5850,27000
Jawa Timur,Sidoarjo,"Wonoayu, Sidoarjo",5850,27000
Jawa Timur,Sidoarjo,Sidoarjo,4500,5000
Jawa Timur,Sumenep,"Ambunten, Sumenep",22750,27000
Jawa Timur,Sumenep,"Arjasa, Sumenep",22750,27000
Jawa Timur,Sumenep,"Batang Batang, Sumenep",22750,27000
Jawa Timur,Sumenep,"Batuan, Sumenep",22750,27000
Jawa Timur,Sumenep,"Batuputih, Sumenep",22750,27000
Jawa Timur,Sumenep,"Bluto, Sumenep",22750,27000
Jawa Timur,Sumenep,"Dasuk, Sumenep",22750,27000
Jawa Timur,Sumenep,"Dungkek, Sumenep",22750,27000
Jawa Timur,Sumenep,"Ganding, Sumenep",22750,27000
Jawa Timur,Sumenep,"Gapura, Sumenep",22750,27000
Jawa Timur,Sumenep,"Gayam, Sumenep",22750,27000
Jawa Timur,Sumenep,"Giligenteng, Sumenep",22750,27000
Jawa Timur,Sumenep,"Guluk-guluk, Sumenep",22750,27000
Jawa Timur,Sumenep,"Kalianget, Sumenep",22750,27000
Jawa Timur,Sumenep,"Kangean, Sumenep",22750,27000
Jawa Timur,Sumenep,"Lenteng, Sumenep",22750,27000
Jawa Timur,Sumenep,"Manding, Sumenep",22750,27000
Jawa Timur,Sumenep,"Masalembu, Sumenep",22750,27000
Jawa Timur,Sumenep,"Nonggunong, Sumenep",22750,27000
Jawa Timur,Sumenep,"Pasongsongan, Sumenep",22750,27000
Jawa Timur,Sumenep,"Pragaan, Sumenep",22750,27000
Jawa Timur,Sumenep,"Raas, Sumenep",22750,27000
Jawa Timur,Sumenep,"Rubaru, Sumenep",22750,27000
Jawa Timur,Sumenep,"Sapeken, Sumenep",22750,27000
Jawa Timur,Sumenep,"Saronggi, Sumenep",22750,27000
Jawa Timur,Sumenep,"Talango, Sumenep",22750,27000
Jawa Timur,Sumenep,Sumenep,22750,27000
Jawa Timur,Surabaya,Surabaya,2000,5000
Jawa Timur,Trenggalek,"Bendungan, Trenggalek",16900,27000
Jawa Timur,Trenggalek,"Dongko, Trenggalek",16900,27000
Jawa Timur,Trenggalek,"Durenan, Trenggalek",16900,27000
Jawa Timur,Trenggalek,"Gandusari, Trenggalek",16900,27000
Jawa Timur,Trenggalek,"Kampak, Trenggalek",16900,27000
Jawa Timur,Trenggalek,"Karangan, Trenggalek",16900,27000
Jawa Timur,Trenggalek,"Munjungan, Trenggalek",16900,27000
Jawa Timur,Trenggalek,"Panggul, Trenggalek",16900,27000
Jawa Timur,Trenggalek,"Pogalan, Trenggalek",16900,27000
Jawa Timur,Trenggalek,"Pule, Trenggalek",16900,27000
Jawa Timur,Trenggalek,"Suruh, Trenggalek",16900,27000
Jawa Timur,Trenggalek,"Tugu, Trenggalek",16900,27000
Jawa Timur,Trenggalek,"Watulimo, Trenggalek",16900,27000
Jawa Timur,Trenggalek,Trenggalek,16900,27000
Jawa Timur,Tuban,"Bancar, Tuban",15600,27000
Jawa Timur,Tuban,"Bangilan, Tuban",15600,27000
Jawa Timur,Tuban,"Grabagan, Tuban",15600,27000
Jawa Timur,Tuban,"Jatirogo, Tuban",15600,27000
Jawa Timur,Tuban,"Jenu, Tuban",15600,27000
Jawa Timur,Tuban,"Kenduruan, Tuban",15600,27000
Jawa Timur,Tuban,"Kerek, Tuban",15600,27000
Jawa Timur,Tuban,"Merakurak, Tuban",15600,27000
Jawa Timur,Tuban,"Montong, Tuban",15600,27000
Jawa Timur,Tuban,"Palang, Tuban",15600,27000
Jawa Timur,Tuban,"Parengan, Tuban",15600,27000
Jawa Timur,Tuban,"Plumbang, Tuban",15600,27000
Jawa Timur,Tuban,"Rengel, Tuban",15600,27000
Jawa Timur,Tuban,"Semanding, Tuban",15600,27000
Jawa Timur,Tuban,"Senori, Tuban",15600,27000
Jawa Timur,Tuban,"Singgahan, Tuban",15600,27000
Jawa Timur,Tuban,"Soko, Tuban",15600,27000
Jawa Timur,Tuban,"Tambakboyo, Tuban",15600,27000
Jawa Timur,Tuban,"Widang, Tuban",15600,27000
Jawa Timur,Tuban,Tuban,15600,27000
Jawa Timur,Tulungagung,"Bandung, Tulungagung",16900,27000
Jawa Timur,Tulungagung,"Besuki, Tulungagung",16900,27000
Jawa Timur,Tulungagung,"Boyolangu, Tulungagung",16900,27000
Jawa Timur,Tulungagung,"Campurdarat, Tulungagung",16900,27000
Jawa Timur,Tulungagung,"Gondang, Tulungagung",16900,27000
Jawa Timur,Tulungagung,"Kalidawir, Tulungagung",16900,27000
Jawa Timur,Tulungagung,"Karangrejo, Tulungagung",16900,27000
Jawa Timur,Tulungagung,"Kauman, Tulungagung",16900,27000
Jawa Timur,Tulungagung,"Kedungwaru, Tulungagung",16900,27000
Jawa Timur,Tulungagung,"Ngantru, Tulungagung",16900,27000
Jawa Timur,Tulungagung,"Ngunut, Tulungagung",16900,27000
Jawa Timur,Tulungagung,"Pagerwojo, Tulungagung",16900,27000
Jawa Timur,Tulungagung,"Pakel, Tulungagung",16900,27000
Jawa Timur,Tulungagung,"Pucanglaban, Tulungagung",16900,27000
Jawa Timur,Tulungagung,"Rejotangan, Tulungagung",16900,27000
Jawa Timur,Tulungagung,"Sendang, Tulungagung",16900,27000
Jawa Timur,Tulungagung,"Sumbergempol, Tulungagung",16900,27000
Jawa Timur,Tulungagung,"Tanggung Gunung, Tulungagung",16900,27000
Jawa Timur,Tulungagung,Tulungagung,13000,16000
Kalimantan Barat,Bengkayang,"Jagoi Babang, Bengkayang",41600,56500
Kalimantan Barat,Bengkayang,"Ledo, Bengkayang",41600,56500
Kalimantan Barat,Bengkayang,"Monterado, Bengkayang",41600,56500
Kalimantan Barat,Bengkayang,"Samalantan, Bengkayang",41600,56500
Kalimantan Barat,Bengkayang,"Sanggau Ledo, Bengkayang",41600,56500
Kalimantan Barat,Bengkayang,"Seluas, Bengkayang",41600,56500
Kalimantan Barat,Bengkayang,"Sungai Raya, Bengkayang",41600,56500
Kalimantan Barat,Bengkayang,"Suti Semarang, Bengkayang",41600,56500
Kalimantan Barat,Bengkayang,"Teriak, Bengkayang",41600,56500
Kalimantan Barat,Bengkayang,Bengkayang,32000,35000
Kalimantan Barat,Kapuas Hulu,"Badau, Kapuas Hulu",57200,72500
Kalimantan Barat,Kapuas Hulu,"Batang Lupar, Kapuas Hulu",57200,72500
Kalimantan Barat,Kapuas Hulu,"Batu Datu, Kapuas Hulu",57200,72500
Kalimantan Barat,Kapuas Hulu,"Boyan Tanjung, Kapuas Hulu",57200,72500
Kalimantan Barat,Kapuas Hulu,"Bunut Hilir, Kapuas Hulu",57200,72500
Kalimantan Barat,Kapuas Hulu,"Bunut Hulu, Kapuas Hulu",57200,72500
Kalimantan Barat,Kapuas Hulu,"Embaloh Hilir, Kapuas Hulu",57200,72500
Kalimantan Barat,Kapuas Hulu,"Embaloh Hulu, Kapuas Hulu",57200,72500
Kalimantan Barat,Kapuas Hulu,"Embau, Kapuas Hulu",57200,72500
Kalimantan Barat,Kapuas Hulu,"Empanang, Kapuas Hulu",57200,72500
Kalimantan Barat,Kapuas Hulu,"Hulu Gurung, Kapuas Hulu",57200,72500
Kalimantan Barat,Kapuas Hulu,"Kalis, Kapuas Hulu",57200,72500
Kalimantan Barat,Kapuas Hulu,"Kedamin, Kapuas Hulu",57200,72500
Kalimantan Barat,Kapuas Hulu,"Manday, Kapuas Hulu",57200,72500
Kalimantan Barat,Kapuas Hulu,"Mentebah, Kapuas Hulu",57200,72500
Kalimantan Barat,Kapuas Hulu,"Puring Kencana, Kapuas Hulu",57200,72500
Kalimantan Barat,Kapuas Hulu,"Putussibau, Kapuas Hulu",44000,47000
Kalimantan Barat,Kapuas Hulu,"Seberuang, Kapuas Hulu",57200,72500
Kalimantan Barat,Kapuas Hulu,"Selimbau, Kapuas Hulu",57200,72500
Kalimantan Barat,Kapuas Hulu,"Semitau, Kapuas Hulu",57200,72500
Kalimantan Barat,Kapuas Hulu,"Silat Hilir, Kapuas Hulu",57200,72500
Kalimantan Barat,Kapuas Hulu,"Silat Hulu, Kapuas Hulu",57200,72500
Kalimantan Barat,Kapuas Hulu,"Suhaid, Kapuas Hulu",57200,72500
Kalimantan Barat,Kayong Utara,"Pulau Maya Karimata, Kayong Utara",53300,69000
Kalimantan Barat,Kayong Utara,"Seponti Jaya, Kayong Utara",53300,69000
Kalimantan Barat,Kayong Utara,"Simpang Hilir, Kayong Utara",53300,69000
Kalimantan Barat,Kayong Utara,"Sukadana, Kayong Utara",53300,69000
Kalimantan Barat,Kayong Utara,"Teluk Batang, Kayong Utara",53300,69000
Kalimantan Barat,Ketapang,"Air Upas, Ketapang",53300,69000
Kalimantan Barat,Ketapang,"Benua Kayong, Ketapang",53300,69000
Kalimantan Barat,Ketapang,"Delta Pawan, Ketapang",53300,69000
Kalimantan Barat,Ketapang,"Hulu Sungai, Ketapang",53300,69000
Kalimantan Barat,Ketapang,"Jelai Hulu, Ketapang",53300,69000
Kalimantan Barat,Ketapang,"Kendawangan, Ketapang",53300,69000
Kalimantan Barat,Ketapang,"Manis Mata, Ketapang",53300,69000
Kalimantan Barat,Ketapang,"Marau, Ketapang",53300,69000
Kalimantan Barat,Ketapang,"Matan Hilir Selatan, Ketapang",53300,69000
Kalimantan Barat,Ketapang,"Matan Hilir Utara, Ketapang",53300,69000
Kalimantan Barat,Ketapang,"Muara Pawan, Ketapang",53300,69000
Kalimantan Barat,Ketapang,"Nanga Tayap, Ketapang",53300,69000
Kalimantan Barat,Ketapang,"Pemaham, Ketapang",53300,69000
Kalimantan Barat,Ketapang,"Sandai, Ketapang",53300,69000
Kalimantan Barat,Ketapang,"Simpang Dua, Ketapang",53300,69000
Kalimantan Barat,Ketapang,"Simpang Hulu, Ketapang",53300,69000
Kalimantan Barat,Ketapang,"Singkup, Ketapang",53300,69000
Kalimantan Barat,Ketapang,"Sungai Laur, Ketapang",53300,69000
Kalimantan Barat,Ketapang,"Tumbang Titi, Ketapang",53300,69000
Kalimantan Barat,Ketapang,Ketapang,41000,44000
Kalimantan Barat,Kubu Raya,"Batu Ampar, Kubu Raya",37700,53500
Kalimantan Barat,Kubu Raya,"Kuala Mandor B., Kubu Raya",37700,53500
Kalimantan Barat,Kubu Raya,"Rasau Jaya, Kubu Raya",37700,53500
Kalimantan Barat,Kubu Raya,"Sui Ambawang, Kubu Raya",37700,53500
Kalimantan Barat,Kubu Raya,"Sui Raya, Kubu Raya",37700,53500
Kalimantan Barat,Kubu Raya,"Sui. Kakap, Kubu Raya",37700,53500
Kalimantan Barat,Kubu Raya,"Sungai Raya, Kubu Raya",37700,53500
Kalimantan Barat,Kubu Raya,"Teluk Pakedai, Kubu Raya",37700,53500
Kalimantan Barat,Kubu Raya,"Terentang, Kubu Raya",37700,53500
Kalimantan Barat,Kubu Raya,Kubu Raya,37700,53500
Kalimantan Barat,Landak,"Air Besar, Landak",42900,58500
Kalimantan Barat,Landak,"Kuala Behe, Landak",42900,58500
Kalimantan Barat,Landak,"Mandor, Landak",42900,58500
Kalimantan Barat,Landak,"Mempawah Hulu, Landak",42900,58500
Kalimantan Barat,Landak,"Menjalin, Landak",42900,58500
Kalimantan Barat,Landak,"Menyuke, Landak",42900,58500
Kalimantan Barat,Landak,"Meranti, Landak",42900,58500
Kalimantan Barat,Landak,"Ngabang, Landak",42900,58500
Kalimantan Barat,Landak,"Sebangki, Landak",42900,58500
Kalimantan Barat,Landak,"Sengah Temila, Landak",42900,58500
Kalimantan Barat,Melawi,"Ambalau, Melawi",48100,64000
Kalimantan Barat,Melawi,"Belimbing, Melawi",48100,64000
Kalimantan Barat,Melawi,"Ella Hilir, Melawi",48100,64000
Kalimantan Barat,Melawi,"Menukung, Melawi",48100,64000
Kalimantan Barat,Melawi,"Nanga Pinoh, Melawi",48100,64000
Kalimantan Barat,Melawi,"Sayan, Melawi",48100,64000
Kalimantan Barat,Melawi,"Serawai, Melawi",48100,64000
Kalimantan Barat,Melawi,"Sokan, Melawi",48100,64000
Kalimantan Barat,Melawi,"Tanah Pinoh, Melawi",48100,64000
Kalimantan Barat,Pontianak,"Kubu, Pontianak",37700,53500
Kalimantan Barat,Pontianak,"Mempawah, Pontianak",29000,32000
Kalimantan Barat,Pontianak,"Rasau Jaya, Pontianak",37700,53500
Kalimantan Barat,Pontianak,"Siantan/ Wajok, Pontianak",37700,53500
Kalimantan Barat,Pontianak,"Sungai Ambawang, Pontianak",37700,53500
Kalimantan Barat,Pontianak,"Sungai Kakap, Pontianak",37700,53500
Kalimantan Barat,Pontianak,"Sungai Kunyit, Pontianak",37700,53500
Kalimantan Barat,Pontianak,"Sungai Pinyuh, Pontianak",37700,53500
Kalimantan Barat,Pontianak,"Sungai Raya, Pontianak",37700,53500
Kalimantan Barat,Pontianak,"Telok Pa'kedai, Pontianak",37700,53500
Kalimantan Barat,Pontianak,"Toho, Pontianak",37700,53500
Kalimantan Barat,Pontianak,Pontianak,25000,28000
Kalimantan Barat,Sambas,"Galing, Sambas",44200,60000
Kalimantan Barat,Sambas,"Jawai Selatan, Sambas",44200,60000
Kalimantan Barat,Sambas,"Jawai, Sambas",44200,60000
Kalimantan Barat,Sambas,"Paloh, Sambas",44200,60000
Kalimantan Barat,Sambas,"Pemangkat, Sambas",44200,60000
Kalimantan Barat,Sambas,"Sajad, Sambas",44200,60000
Kalimantan Barat,Sambas,"Sajingan, Sambas",44200,60000
Kalimantan Barat,Sambas,"Sebawi, Sambas",44200,60000
Kalimantan Barat,Sambas,"Sejangkung, Sambas",44200,60000
Kalimantan Barat,Sambas,"Selakau, Sambas",44200,60000
Kalimantan Barat,Sambas,"Semparuk, Sambas",44200,60000
Kalimantan Barat,Sambas,"Subah, Sambas",44200,60000
Kalimantan Barat,Sambas,"Tanggaran, Sambas",44200,60000
Kalimantan Barat,Sambas,"Tebas, Sambas",44200,60000
Kalimantan Barat,Sambas,"Tekarang, Sambas",44200,60000
Kalimantan Barat,Sambas,"Teluk Keramat, Sambas",44200,60000
Kalimantan Barat,Sambas,Sambas,34000,37000
Kalimantan Barat,Sanggau,"Balai, Sanggau",46150,62000
Kalimantan Barat,Sanggau,"Beduwai, Sanggau",46150,62000
Kalimantan Barat,Sanggau,"Bonti, Sanggau",46150,62000
Kalimantan Barat,Sanggau,"Entikong, Sanggau",46150,62000
Kalimantan Barat,Sanggau,"Jangkang, Sanggau",46150,62000
Kalimantan Barat,Sanggau,"Kembayan, Sanggau",46150,62000
Kalimantan Barat,Sanggau,"Meliau, Sanggau",46150,62000
Kalimantan Barat,Sanggau,"Mukok, Sanggau",46150,62000
Kalimantan Barat,Sanggau,"Noyan, Sanggau",46150,62000
Kalimantan Barat,Sanggau,"Parindu, Sanggau",46150,62000
Kalimantan Barat,Sanggau,"Sekayam, Sanggau",46150,62000
Kalimantan Barat,Sanggau,"Tayan Hilir, Sanggau",46150,62000
Kalimantan Barat,Sanggau,"Tayan Hulu, Sanggau",46150,62000
Kalimantan Barat,Sanggau,"Toba, Sanggau",46150,62000
Kalimantan Barat,Sanggau,Sanggau,35500,38500
Kalimantan Barat,Sekadau,"Belitang Hilir, Sekadau",46150,62000
Kalimantan Barat,Sekadau,"Belitang Hulu, Sekadau",46150,62000
Kalimantan Barat,Sekadau,"Belitang, Sekadau",46150,62000
Kalimantan Barat,Sekadau,"Nanga Mahap, Sekadau",46150,62000
Kalimantan Barat,Sekadau,"Nanga Taman, Sekadau",46150,62000
Kalimantan Barat,Sekadau,"Sekadau Hilir, Sekadau",46150,62000
Kalimantan Barat,Sekadau,"Sekadau Hulu, Sekadau",46150,62000
Kalimantan Barat,Singkawang,Singkawang,30000,33000
Kalimantan Barat,Sintang,"Ambalau, Sintang",48100,64000
Kalimantan Barat,Sintang,"Binjai Hulu, Sintang",48100,64000
Kalimantan Barat,Sintang,"Dedai, Sintang",48100,64000
Kalimantan Barat,Sintang,"Kayan Hilir, Sintang",48100,64000
Kalimantan Barat,Sintang,"Kayan Hulu, Sintang",48100,64000
Kalimantan Barat,Sintang,"Kelam Permai, Sintang",48100,64000
Kalimantan Barat,Sintang,"Ketungau Hilir, Sintang",48100,64000
Kalimantan Barat,Sintang,"Ketungau Hulu, Sintang",48100,64000
Kalimantan Barat,Sintang,"Ketungau Tengah, Sintang",48100,64000
Kalimantan Barat,Sintang,"Sepauk, Sintang",48100,64000
Kalimantan Barat,Sintang,"Sungai Tebelian, Sintang",48100,64000
Kalimantan Barat,Sintang,"Tempunak, Sintang",48100,64000
Kalimantan Barat,Sintang,Sintang,48100,64000
Kalimantan Selatan,Balangan,"Awayan, Balangan",42900,48500
Kalimantan Selatan,Balangan,"Batu Mandi, Balangan",42900,48500
Kalimantan Selatan,Balangan,"Halong, Balangan",42900,48500
Kalimantan Selatan,Balangan,"Juai, Balangan",42900,48500
Kalimantan Selatan,Balangan,"Lampihong, Balangan",42900,48500
Kalimantan Selatan,Balangan,"Paringin, Balangan",42900,48500
Kalimantan Selatan,Banjar,"Aluh Aluh, Banjar",25350,30000
Kalimantan Selatan,Banjar,"Aranio, Banjar",25350,30000
Kalimantan Selatan,Banjar,"Astambul, Banjar",25350,30000
Kalimantan Selatan,Banjar,"Gambut, Banjar",25350,30000
Kalimantan Selatan,Banjar,"Karang Intan, Banjar",25350,30000
Kalimantan Selatan,Banjar,"Kertak Hanyar, Banjar",25350,30000
Kalimantan Selatan,Banjar,"Martapura, Banjar",25350,30000
Kalimantan Selatan,Banjar,"Mataraman, Banjar",25350,30000
Kalimantan Selatan,Banjar,"Pengaron, Banjar",25350,30000
Kalimantan Selatan,Banjar,"Simpang Empat, Banjar",25350,30000
Kalimantan Selatan,Banjar,"Sungai Pinang, Banjar",25350,30000
Kalimantan Selatan,Banjar,"Sungai Tabuk, Banjar",25350,30000
Kalimantan Selatan,Banjarbaru,Banjarbaru,22000,25000
Kalimantan Selatan,Banjarmasin,Banjarmasin,17000,20000
Kalimantan Selatan,Barito Kuala,"Alalak, Barito Kuala",32500,38000
Kalimantan Selatan,Barito Kuala,"Anjir Muara, Barito Kuala",32500,38000
Kalimantan Selatan,Barito Kuala,"Anjir Pasar, Barito Kuala",32500,38000
Kalimantan Selatan,Barito Kuala,"Bakumpai, Barito Kuala",32500,38000
Kalimantan Selatan,Barito Kuala,"Barambai, Barito Kuala",32500,38000
Kalimantan Selatan,Barito Kuala,"Belawang, Barito Kuala",32500,38000
Kalimantan Selatan,Barito Kuala,"Cerbon, Barito Kuala",32500,38000
Kalimantan Selatan,Barito Kuala,"Kuripan, Barito Kuala",32500,38000
Kalimantan Selatan,Barito Kuala,"Mandastana, Barito Kuala",32500,38000
Kalimantan Selatan,Barito Kuala,"Marabahan, Barito Kuala",32500,38000
Kalimantan Selatan,Barito Kuala,"Mekar Sari, Barito Kuala",32500,38000
Kalimantan Selatan,Barito Kuala,"Rantau Badauh, Barito Kuala",32500,38000
Kalimantan Selatan,Barito Kuala,"Tabukan, Barito Kuala",32500,38000
Kalimantan Selatan,Barito Kuala,"Tabunganen, Barito Kuala",32500,38000
Kalimantan Selatan,Barito Kuala,"Tamban, Barito Kuala",32500,38000
Kalimantan Selatan,Barito Kuala,"Wanaraya, Barito Kuala",32500,38000
Kalimantan Selatan,Hulu Sungai Selatan,"Angkinang, Hulu Sungai Selatan",30550,35500
Kalimantan Selatan,Hulu Sungai Selatan,"Daha Barat, Hulu Sungai Selatan",30550,35500
Kalimantan Selatan,Hulu Sungai Selatan,"Daha Selatan, Hulu Sungai Selatan",30550,35500
Kalimantan Selatan,Hulu Sungai Selatan,"Daha Utara, Hulu Sungai Selatan",30550,35500
Kalimantan Selatan,Hulu Sungai Selatan,"Kalumpang, Hulu Sungai Selatan",30550,35500
Kalimantan Selatan,Hulu Sungai Selatan,"Kandangan, Hulu Sungai Selatan",30550,35500
Kalimantan Selatan,Hulu Sungai Selatan,"Loksado, Hulu Sungai Selatan",30550,35500
Kalimantan Selatan,Hulu Sungai Selatan,"Padang Batung, Hulu Sungai Selatan",30550,35500
Kalimantan Selatan,Hulu Sungai Selatan,"Simpur, Hulu Sungai Selatan",30550,35500
Kalimantan Selatan,Hulu Sungai Selatan,"Sungai Raya, Hulu Sungai Selatan",30550,35500
Kalimantan Selatan,Hulu Sungai Selatan,"Telaga Langsat, Hulu Sungai Selatan",30550,35500
Kalimantan Selatan,Hulu Sungai Tengah,"Barabai, Hulu Sungai Tengah",30550,35500
Kalimantan Selatan,Hulu Sungai Tengah,"Batang Alai Selatan, Hulu Sungai Tengah",30550,35500
Kalimantan Selatan,Hulu Sungai Tengah,"Batang Alai Tengah, Hulu Sungai Tengah",30550,35500
Kalimantan Selatan,Hulu Sungai Tengah,"Batang Alai Utara, Hulu Sungai Tengah",30550,35500
Kalimantan Selatan,Hulu Sungai Tengah,"Batu Benawa, Hulu Sungai Tengah",30550,35500
Kalimantan Selatan,Hulu Sungai Tengah,"Hantakan, Hulu Sungai Tengah",30550,35500
Kalimantan Selatan,Hulu Sungai Tengah,"Haruyan, Hulu Sungai Tengah",30550,35500
Kalimantan Selatan,Hulu Sungai Tengah,"Labuan Amas Selatan, Hulu Sungai Tengah",30550,35500
Kalimantan Selatan,Hulu Sungai Tengah,"Labuan Amas Utara, Hulu Sungai Tengah",30550,35500
Kalimantan Selatan,Hulu Sungai Tengah,"Pandawan, Hulu Sungai Tengah",30550,35500
Kalimantan Selatan,Hulu Sungai Utara,"Amuntai Selatan, Hulu Sungai Utara",30550,35500
Kalimantan Selatan,Hulu Sungai Utara,"Amuntai Tengah, Hulu Sungai Utara",30550,35500
Kalimantan Selatan,Hulu Sungai Utara,"Amuntai Utara, Hulu Sungai Utara",30550,35500
Kalimantan Selatan,Hulu Sungai Utara,"Amuntai, Hulu Sungai Utara",30550,35500
Kalimantan Selatan,Hulu Sungai Utara,"Babirik, Hulu Sungai Utara",30550,35500
Kalimantan Selatan,Hulu Sungai Utara,"Banjang, Hulu Sungai Utara",30550,35500
Kalimantan Selatan,Hulu Sungai Utara,"Danau Panggang, Hulu Sungai Utara",30550,35500
Kalimantan Selatan,Hulu Sungai Utara,"Sungai Pandan, Hulu Sungai Utara",30550,35500
Kalimantan Selatan,Kota Baru,"Hampang, Kota Baru",35750,40500
Kalimantan Selatan,Kota Baru,"Kelumpang Hulu, Kota Baru",35750,40500
Kalimantan Selatan,Kota Baru,"Kelumpang Selatan, Kota Baru",35750,40500
Kalimantan Selatan,Kota Baru,"Kelumpang Tengah, Kota Baru",35750,40500
Kalimantan Selatan,Kota Baru,"Kelumpang Utara, Kota Baru",35750,40500
Kalimantan Selatan,Kota Baru,"Pamukan Selatan, Kota Baru",35750,40500
Kalimantan Selatan,Kota Baru,"Pamukan Utara, Kota Baru",35750,40500
Kalimantan Selatan,Kota Baru,"Pulau Laut Barat, Kota Baru",35750,40500
Kalimantan Selatan,Kota Baru,"Pulau Laut Selatan, Kota Baru",35750,40500
Kalimantan Selatan,Kota Baru,"Pulau Laut Timur, Kota Baru",35750,40500
Kalimantan Selatan,Kota Baru,"Pulau Laut Utara, Kota Baru",35750,40500
Kalimantan Selatan,Kota Baru,"Pulau Sebuku, Kota Baru",35750,40500
Kalimantan Selatan,Kota Baru,"Pulau Sembilan, Kota Baru",35750,40500
Kalimantan Selatan,Kota Baru,"Sampanahan, Kota Baru",35750,40500
Kalimantan Selatan,Kota Baru,"Sungai Durian, Kota Baru",35750,40500
Kalimantan Selatan,Kota Baru,Kota Baru,35750,40500
Kalimantan Selatan,Tabalong,"Banua Lawas, Tabalong",30550,35500
Kalimantan Selatan,Tabalong,"Bintang Ara, Tabalong",30550,35500
Kalimantan Selatan,Tabalong,"Haruai, Tabalong",30550,35500
Kalimantan Selatan,Tabalong,"Jaro, Tabalong",30550,35500
Kalimantan Selatan,Tabalong,"Kelua, Tabalong",30550,35500
Kalimantan Selatan,Tabalong,"Muara Harus, Tabalong",30550,35500
Kalimantan Selatan,Tabalong,"Muara Uya, Tabalong",30550,35500
Kalimantan Selatan,Tabalong,"Murung Pudak, Tabalong",30550,35500
Kalimantan Selatan,Tabalong,"Pugaan, Tabalong",30550,35500
Kalimantan Selatan,Tabalong,"Tanjung, Tabalong",30550,35500
Kalimantan Selatan,Tabalong,"Tanta, Tabalong",30550,35500
